radius_bin,step,n_baseline,temporal_lock,lag_margin,collapse_authority,trajectory_alignment,projected_visibility,zp_support_drive,point_selection_pressure,collapse_score_raw,collapse_score_rel,pair_upstream_lag,deficit_slope_lag,curvature_deficit_lag,pair_tail_lag
3,33,1.8763393580577807,0.8,0.0,0.43720024365121457,0.09639819602590775,1.0,0.08041523935304977,0.5923422151951869,0.01846466327197154,0.12529019900754199,0,0,0,2
3,34,1.878412246877999,0.7999999999999999,0.0,0.4634040823059703,0.23198305349452425,1.0,0.1059255367938172,0.6216361325536414,0.04748312471177255,0.3221921817371275,1,0,0,3
3,35,1.879262825807802,0.8666666666666666,0.0,0.5105760273124644,0.33029837442461446,1.0,0.12276184319890378,0.6409695554428645,0.0746213689164267,0.5063361310220117,2,0,0,3
3,36,1.8789517201465784,0.9333333333333332,0.0,0.5461704481036508,0.3817855646267134,1.0,0.18429044757241564,0.7116239198572245,0.10151825906916871,0.6888423955709251,3,0,0,3
3,37,1.8776479946381737,1.0,0.0,0.5792605556558482,0.4208007615244228,1.0,0.2429322971719675,0.7789633736564157,0.12941581511345837,0.8781385824079083,3,0,0,3
3,38,1.8755739508509588,1.0,0.0006296270311949527,0.5775597656840816,0.4062796932258139,1.0,0.242002417393644,0.7778955765661327,0.12472272914050972,0.846294098333141,3,0,0,3
3,39,1.8729575539427628,1.0,0.00762923486709908,0.5760146393313612,0.3833181384902195,1.0,0.23985479780583804,0.7754294277151182,0.11800561274808284,0.8007157502653764,3,0,0,3
3,40,1.8700039318087456,0.9333333333333333,0.1999999999997028,0.5869468387701479,0.3652964650360412,1.0,0.23551614614858,0.7704472787068621,0.1295235596735692,0.8788696727711297,3,0,0,3
3,41,1.86688293606176,0.9333333333333333,0.008486041213648024,0.5152265600583158,0.16268931736608383,1.0,0.22750661043621528,0.7612497898189967,0.045735185006938385,0.31033170476843625,3,0,0,0
3,42,1.86372683071838,0.9333333333333332,0.19999999999973359,0.5497214202717279,0.14805896428904472,1.0,0.2070473566146972,0.7377560735244381,0.04909068976511483,0.3331001599918167,3,0,0,0
3,43,1.860633283784047,0.9333333333333332,0.0,0.47720650416584914,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,44,1.857670571856589,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,45,1.854883266945291,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,46,1.8522975469938785,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,47,1.8499257756815648,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,48,1.8477702656972068,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,49,1.8458262701395955,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,50,1.8440843008250007,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,51,1.8425318866205944,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,52,1.84115488005467,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,53,1.839938407515246,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,54,1.8388675430888004,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,55,1.837927771290028,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,56,1.83710529077982,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,57,1.8363872000303347,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,58,1.8357615967428729,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,59,1.835217615452538,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,60,1.834745421901859,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,61,1.8343361781715444,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,62,1.8339819889824711,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,63,1.8336758368245507,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,64,1.833411511454924,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,65,1.8331835377012835,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,66,1.832987104294236,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,67,1.8328179955466484,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,68,1.83267252702766,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,69,1.832547485889285,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,70,1.8324400761513329,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,71,1.8323478690021195,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,72,1.832268758002372,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,73,1.8322009189677413,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,74,1.832142774236204,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,75,1.83209296098866,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,76,1.8320503032752624,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,77,1.8320137873998965,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,78,1.831982540325597,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,79,1.8319558107809624,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,80,1.831932952768988,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,81,1.831913411203257,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,82,1.8318967094206968,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,83,1.831882438344131,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,84,1.8318702470910064,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,85,1.831859834846536,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,86,1.831850943839792,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,87,1.831843353279943,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,88,1.831836874126796,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,89,1.831831344585083,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,90,1.8318266262256888,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,91,1.831822600649201,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,92,1.8318191666180448,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,93,1.8318162375930225,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,94,1.831813739618532,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,95,1.8318116095081416,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,96,1.831809793288664,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,97,1.831808244866549,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,98,1.8318069248853424,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,99,1.831805799747236,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,100,1.8318048407754643,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,101,1.8318040234975328,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,102,1.8318033270320464,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,103,1.8318027335643248,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,104,1.831802227898081,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,105,1.831801797072233,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,106,1.831801430033458,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,107,1.831801117356464,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,108,1.8318008510050563,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,109,1.831800624128111,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,110,1.8318004308853724,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,111,1.8318002662987527,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,112,1.83180012612542,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,113,1.8318000067494915,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,114,1.8317999050896303,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,115,1.8317998185202145,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,116,1.8317997448040908,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,117,1.8317996820352265,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,118,1.8317996285898008,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0
3,119,1.831799583084502,1.0,0.0,0.5,0.0,0.9999999999994538,0.0,0.4999999999997269,0.0,0.0,0,0,0,0
5,0,2.6565837949990816e-07,1.0,0.19999999999978862,0.5999157984359107,0.24915396392253988,3.204553629451019e-07,0.34841976551670734,2.674195796465614e-07,1.1240288953514037e-08,8.004795698689732e-08,0,0,0,0
5,1,7.779662268663345e-07,1.0,0.19999999999978932,0.5999314173610422,0.25,9.38436235509631e-07,0.3496028720869844,7.84189715785628e-07,3.30736300192483e-08,2.35534560021579e-07,0,0,0,0
5,2,1.783661890835517e-06,0.9333333333333332,0.1999999999997892,0.5666467582463455,0.20827963354859275,2.1515753415157754e-06,0.29126063234325056,1.6774183574854903e-06,5.57898726586321e-08,3.9730876540202314e-07,0,0,0,0
5,3,3.8107765345763214e-06,0.8666666666666666,0.0,0.47330788150356395,0.0916979963442316,4.596820095752918e-06,0.12823153154626066,2.8643156196639792e-06,3.173577484240136e-08,2.2600699590878443e-07,1,0,0,0
5,4,8.062080460346507e-06,0.9333333333333332,0.0,0.5066577705697568,0.13331247324510673,9.725034553310025e-06,0.18642569412603427,6.603075499075508e-06,1.1265397168331319e-07,8.022676567304619e-07,2,0,0,0
5,5,1.739673754608143e-05,1.0,0.0,0.5399873714335399,0.17517745695776002,2.0985138337758075e-05,0.24497016830930796,1.5427904548922462e-05,3.6571301826562413e-07,2.60443304231276e-06,2,0,0,0
5,6,3.853785495495281e-05,0.9333333333333332,0.0,0.5066666666666266,0.13338785730839547,4.648700455059189e-05,0.18653111206617562,3.1568315060497365e-05,5.388895002793008e-07,3.837713044339682e-06,2,0,0,0
5,7,8.652369940975742e-05,0.9333333333333332,0.0,0.5066468652329437,0.13342520530020857,0.00010437082221875218,0.18658333992699377,7.088119163049614e-05,1.2103060533293568e-06,8.619220315292833e-06,3,0,0,0
5,8,0.0001933300572812,1.0,0.0,0.5398742122353724,0.17477598474568082,0.00023320797857334557,0.24440874495568393,0.00017132470622952,4.051586353389174e-06,2.885345843741896e-05,3,0,0,0
5,9,0.0004247524418633,1.0,0.0,0.5395154537331167,0.17307827265402434,0.0005123655356753735,0.24203464486280427,0.0003752381621971008,8.785605641738153e-06,6.256687754400083e-05,3,0,0,0
5,10,0.0009135613775854,1.0,0.0,0.5384713211838805,0.16857957916096059,0.0011020004088629091,0.2357436201995478,0.0008004099030025325,1.8240843764834997e-05,0.00012990255705443797,3,0,0,0
5,11,0.0019233490599887,1.0,0.032406267013908495,0.543227571693609,0.16493474407477773,0.0023200755882387385,0.2306466409418961,0.001673774861065953,3.864807771945035e-05,0.00027523310794831896,3,0,0,0
5,12,0.0039665184187431,0.9333333333333332,0.19999999999965992,0.5471967335586295,0.11402869956370891,0.004784686641164998,0.159459043471266,0.0031248208196732667,5.6192831990389235e-05,0.000400178448858504,3,0,0,0
5,13,0.0080057193772012,0.9333333333333332,0.0,0.4749232267383351,0.0,0.009657047948147004,0.0,0.004828523974073502,0.0,0.0,0,0,0,0
5,14,0.0157434557689083,1.0,0.0,0.5,0.0,0.01899083643411825,0.0,0.009495418217059124,0.0,0.0,0,0,0,0
5,15,0.0298754619767642,1.0,0.0,0.5,0.0,0.0360378318535963,0.0,0.01801891592679815,0.0,0.0,0,0,0,0
5,16,0.0538736619047484,0.9333333333333332,0.0,0.47814931782049025,0.0,0.06498610701219694,0.0,0.03249305350609847,0.0,0.0,0,0,0,0
5,17,0.0906675259317266,0.8666666666666668,0.0,0.4580567131932781,0.08928281053266864,0.1093693900583171,0.037498780355854355,0.05862204996198249,0.0006258613718044758,0.004457085078253514,0,0,3,0
5,18,0.1405207436175387,0.8666666666666668,0.0,0.46982970424776305,0.1238298442460123,0.16950576142955634,0.05200853448919849,0.0932163946557185,0.0013914241117545833,0.009909056422739194,0,0,2,0
5,19,0.2001616887247881,0.9333333333333332,0.0,0.49817224265229065,0.154792089581293,0.2414487611072274,0.06501267750648107,0.13579442965174338,0.002674898504558273,0.019049346624692994,0,0,0,0
5,20,0.2643941136720493,1.0,0.0,0.5294478807121443,0.10282478379562153,0.3189303187681094,0.04318640911600092,0.17268829752263504,0.0023863464512260584,0.01699441703621503,0,0,0,0
5,21,0.3284147763169597,1.0,0.199999999999749,0.5906645110198733,0.25,0.3961564342118641,0.19308833958729232,0.27151512718459314,0.011384972275234339,0.08107832234153238,0,0,0,0
5,22,0.3889525178426211,1.0,0.006713960110137009,0.5394305050060672,0.21984142440607995,0.46918121125447676,0.16979526244430088,0.3110723551772411,0.009312691702964192,0.06632053214593388,0,0,0,0
5,23,0.444252946656183,1.0,0.0,0.5395371502548473,0.22431234748851345,0.535888382395961,0.17324839490193922,0.35707650796467727,0.010835344717819363,0.07716413799478453,0,0,0,0
5,24,0.4936407114222289,0.9333333333333332,0.0,0.518610865707841,0.22587003803314507,0.5954632925228069,0.1744514824253542,0.3974606067105328,0.01158014672992747,0.08246826137413463,0,0,0,0
5,25,0.5370938116378632,0.9333333333333332,0.0,0.5317505443112476,0.3747650332645357,0.6478794031190691,0.23714975752692313,0.47144529586521033,0.022987580139761633,0.16370654116371477,0,0,3,0
5,26,0.5749462085136756,1.0,0.0,0.5783084482460634,0.4683180952491087,0.6935395611084945,0.2765029470217083,0.5308735315607541,0.03447958203723224,0.24554707723769878,0,0,3,0
5,27,0.6077101030065305,0.9333333333333332,0.0,0.5461656198845478,0.41915804728858264,0.7330616184249905,0.23687005179725518,0.5332333694083725,0.029353911689806316,0.2090445067791792,0,0,3,0
5,28,0.6359875222558032,0.8,0.0,0.47976245694948866,0.3076065486929742,0.7671717815063687,0.1710114160000159,0.5095391344361397,0.018341959751617818,0.13062265670615986,0,1,3,0
5,29,0.6604444475925098,0.8,0.0,0.47985256753685324,0.30861947704347675,0.7966734027239981,0.17143515328041176,0.5294575742507792,0.0191228912999808,0.13618407734682123,0,2,0,0
5,30,0.6818063414644628,0.8666666666666666,0.0,0.5128854505819815,0.3616294197430788,0.8224415846530527,0.21269429944095175,0.5791601720446169,0.02598623526113232,0.18506152742489784,0,3,3,0
5,31,0.7007954609483807,0.9333333333333332,0.0,0.5449873717222034,0.41267501921580274,0.8453475633301866,0.23407690439817064,0.6126439921454909,0.033178453297974565,0.23628106123177098,0,3,3,0
5,32,0.7179664195779251,0.8666666666666668,0.0,0.5223340784669454,0.3380391021156311,0.8660603516491707,0.18377165344131935,0.5858284022059143,0.024724197775942112,0.17607390061671202,0,0,3,0
5,33,0.7335738345337043,0.7333333333333333,0.0,0.47694841983219344,0.43492075816855463,0.8848870863213619,0.2504476797306079,0.655206738035769,0.03205117926453672,0.2282531552131389,0,1,3,0
5,34,0.747631972271176,0.6,0.0,0.43418872204322073,0.4732002789383254,0.9018449765240885,0.2715982337676976,0.6860754565941909,0.032730396418036975,0.23309021462620264,1,2,3,1
5,35,0.7600863686507975,0.6,0.0,0.44883508220326884,0.5090131320620156,0.9168683238757016,0.29031441557499116,0.7139790534214554,0.037013614555946,0.2635932437464328,2,3,3,2
5,36,0.7709326956432885,0.7999999999999999,0.0,0.5540695177012738,0.7129853699161836,0.9299519076103572,0.4113380597594163,0.8322168327823436,0.07292361100665082,0.5193270476703076,3,0,3,3
5,37,0.7802446990014954,1.0,0.0,0.6577705987489446,0.8884767136925449,0.9411846849144936,0.5193218175386114,0.9398410157283988,0.1216362372383594,0.8662350520322031,3,0,3,3
5,38,0.7881542098201568,1.0,0.0,0.6588523957787793,0.894776722265815,0.9507256794989059,0.5208088685706984,0.9507256794989059,0.12399830433573834,0.8830565631333074,3,0,3,3
5,39,0.7948218249212539,1.0,0.0,0.6589420549871783,0.8956553889039679,0.9587686142680725,0.5194310294798731,0.9575003669747608,0.12501128209854723,0.8902705058283178,3,0,3,3
5,40,0.8004139791274028,1.0,0.0,0.6583914694072176,0.8935169586687186,0.9655142543233565,0.5153584198668385,0.9604620305291676,0.12505704304701767,0.8905963933966882,3,0,3,3
5,41,0.805088913764513,1.0,0.008486041213647778,0.6584185489136614,0.8882437568019144,0.971153481208275,0.5074473683445637,0.9586958712847082,0.12514547719932315,0.8912261790942977,3,0,3,3
5,42,0.8089896202109639,0.9333333333333332,0.19999999999973359,0.6696223440761542,0.873866143020051,0.9758587809334063,0.487025965907948,0.9442086457318508,0.14041943575491703,0.9999999999928785,3,0,3,3
5,43,0.8122412742411285,0.8666666666666666,0.0,0.5637955897549867,0.672021297874986,0.9797811491055296,0.23832638429864855,0.714068495438724,0.06154287352396421,0.43827888349402444,0,0,3,3
5,44,0.814951235676437,0.8666666666666668,0.0,0.5532706506879306,0.6181884205279556,0.9830500905067149,0.1966648244146993,0.6771318821443397,0.05332319230413067,0.3797422487640478,0,1,3,3
5,45,0.8172103533087189,0.8,0.0,0.5199486032527625,0.5588276180302636,0.9857751931823819,0.19666636183930944,0.6790104072171628,0.04561039194346963,0.3248153768595932,0,2,3,3
5,46,0.8190948221640548,0.8666666666666666,0.0,0.5532911661790058,0.612834338823754,0.9880483688003775,0.23833306330007004,0.7201000143597404,0.056216481540491144,0.40034686963284055,0,3,3,0
5,47,0.8206681731966281,0.9333333333333332,0.0,0.5866321791416101,0.6723596155830431,0.9899462527562024,0.23833213530529135,0.7214823301329809,0.06537601141794061,0.46557665657893643,0,3,3,0
5,48,0.8219831783397608,0.9333333333333332,0.0,0.5866385414837402,0.6724097234465203,0.9915325021762679,0.2383308102072622,0.7226371425526339,0.06548579553487774,0.46635848650401857,0,0,3,0
5,49,0.82308357138212,1.0,0.0,0.6199769281822476,0.7263972238149922,0.9928598717568371,0.27999629554387767,0.7633196749577623,0.07892735731249273,0.56208285475301,0,0,3,0
5,50,0.8240055503161942,1.0,0.0,0.6199810269161082,0.7264297183225574,0.9939720259998264,0.27999565766519796,0.7641741005265479,0.07901943963224863,0.5627386209527543,0,0,3,0
5,51,0.8247790610902881,1.0,0.0,0.6199843588149306,0.726456167255301,0.994905087762534,0.2799951996764248,0.7648910088517867,0.07909661399141067,0.5632882197938733,0,0,3,0
5,52,0.825428879289648,1.0,0.0,0.6199870891489215,0.7264778597068358,0.995688943055622,0.27999491210300154,0.7654933681930036,0.07916140052336965,0.5637495984599405,0,0,3,0
5,53,0.8259755130334278,1.0,0.0,0.6199893403314636,0.726495755050854,0.9963483301793813,0.2799947761788765,0.7660001801020516,0.07921587244516963,0.5641375214102554,0,0,3,0
5,54,0.8264359518722183,1.0,0.0,0.6199912049851868,0.7265105819995874,0.9969037430953088,0.2799947698571109,0.7664271797290401,0.07926173943054655,0.5644641641227119,0,0,3,0
