radius_bin,domain,step,pair_upstream_slope_lagbest,pair_upstream_selected_lag,residence_deficit_lagbest,residence_deficit_selected_lag,deficit_local_slope_lagbest,deficit_local_slope_selected_lag,curvature_deficit_lagbest,curvature_deficit_selected_lag,pair_tail_lagbest,pair_tail_selected_lag,zp_support_drive,composite_score,normalized_weight,residence_donor_lagbest,residence_donor_selected_lag,tail_donor_lagbest,tail_donor_selected_lag,closure_donor_lagbest,closure_donor_selected_lag,curvature_donor_lagbest,curvature_donor_selected_lag,zp_reserve_relax
3,reserve,80,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,81,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,82,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,83,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,84,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,85,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,86,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,87,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,88,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,89,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,90,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,91,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,92,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,93,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,94,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,95,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,96,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,97,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,98,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,99,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,100,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,101,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,103,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,104,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,105,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,106,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,107,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,108,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,109,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,110,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,111,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,112,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,113,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,114,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,115,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,116,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,117,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,118,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,reserve,119,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,support,19,0.0,0.0,0.0,0.0,0.0,0.0,0.8829743282493799,0.0,0.0,0.0,0.132446149237407,0.7768556663105785,0.048373682897828126,,,,,,,,,
5,support,20,0.0,0.0,0.0,0.0,0.0,0.0,0.48688921641481214,0.0,0.0,0.0,0.07303338246222182,0.38058199975324514,0.023698292708757306,,,,,,,,,
5,support,21,0.0,0.0,0.0,0.0,0.8387275073050031,0.0,0.0,0.0,0.0,0.0,0.20968187682625078,0.9877749316039919,0.0615073216145308,,,,,,,,,
5,support,22,0.0,0.0,0.0,0.0,0.9742216020054573,0.0,0.0,0.0,0.0,0.0,0.24355540050136432,1.1222943946495196,0.06988365473681372,,,,,,,,,
5,support,23,0.0,0.0,0.0,0.0,0.9932746631876743,0.0,0.0,0.0,0.0,0.0,0.24831866579691858,1.0899992971317245,0.06787268555137986,,,,,,,,,
5,support,24,0.0,0.0,0.0,0.0,0.9977900034144571,0.0,0.0,0.0,0.0,0.0,0.24944750085361428,1.042724187562103,0.06492893260156656,,,,,,,,,
5,support,25,0.0,0.0,0.0,0.0,0.9992077446202401,0.0,0.9055425154971033,3.0,0.0,0.0,0.3856333134796255,1.8683294437114044,0.11633818221084966,,,,,,,,,
5,support,26,0.0,0.0,0.0,0.0,0.9997630199039893,0.0,0.9789875376100664,3.0,0.0,0.0,0.39678888561750725,1.8672189223605684,0.11626903164658624,,,,,,,,,
5,support,27,0.0,0.0,0.0,0.0,0.9999719072674171,0.0,0.9896608903197297,3.0,0.0,0.0,0.3984421103648137,1.8087909800980508,0.11263080787613661,,,,,,,,,
5,support,28,0.0,0.0,0.0,0.0,0.9999652729575856,1.0,0.9940728599620486,3.0,0.0,0.0,0.3991022472337037,1.7528455492553312,0.10914716651451699,,,,,,,,,
5,support,29,0.0,0.0,0.0,0.0,0.9999446357326394,2.0,0.9985687016333851,0.0,0.0,0.0,0.39977146417816756,1.7048404574162868,0.10615795862068583,,,,,,,,,
5,support,30,0.0,0.0,0.0,0.0,0.9998627908472063,3.0,0.9965283007857948,3.0,0.0,0.0,0.3994449428296708,1.6572132817177267,0.10319228302034823,,,,,,,,,
5,reserve,32,,,,,,,,,,,,0.022435321700811993,0.13344948246970062,0.0,0.0,0.9984982675020193,0.0,0.0,0.0,0.9388803611294255,2.0,0.5402313611702215
5,reserve,33,,,,,,,,,,,,0.019847155782185016,0.11805458833836366,0.0,0.0,0.9988945675595625,0.0,0.0,0.0,0.8916097127732971,2.0,0.5332992839398196
5,reserve,34,,,,,,,,,,,,0.01795624484858949,0.10680709704540446,0.0,0.0,0.9986267606046042,1.0,0.0,0.0,0.8995379454493396,2.0,0.5343813960592426
5,reserve,35,,,,,,,,,,,,0.015626587338374905,0.09294985919449655,0.0,0.0,0.9982031695077799,2.0,0.0,0.0,0.8697740809966508,1.0,0.5297473799526096
5,reserve,36,,,,,,,,,,,,0.013907447178489648,0.08272409253560961,0.0,0.0,0.9967560603837021,0.0,0.0,0.0,0.908732866189297,1.0,0.5350123540818754
5,reserve,37,,,,,,,,,,,,0.012386027204744325,0.0736744024610505,0.0,0.0,0.9981486066887255,0.0,0.0,0.0,0.9706439137878243,2.0,0.5448560297436639
5,reserve,38,,,,,,,,,,,,0.010658559012505125,0.06339909911076036,0.0,0.0,0.9990924581549481,0.0,0.0,0.0,0.9924404204349562,2.0,0.5485030463272227
5,reserve,39,,,,,,,,,,,,0.009016776213153964,0.05363346847604835,0.0,0.0,0.9995930356354272,0.0,0.0,0.0,0.9980380670847983,2.0,0.5495429243168907
5,reserve,40,,,,,,,,,,,,0.007569757678821632,0.045026332054923374,0.0,0.0,0.9998308413593998,0.0,0.0,0.0,0.999444958423724,2.0,0.5498490803073185
5,reserve,41,,,,,,,,,,,,0.006330051542719414,0.037652328486640886,0.0,0.0,0.9999366057524094,0.0,0.0,0.0,0.999828884691162,2.0,0.5499489750046381
5,reserve,42,,,,,,,,,,,,0.005282237481502577,0.03141973480875298,0.0,0.0,0.9999803498787444,0.0,0.0,0.0,0.9999451292027084,2.0,0.5499839093319041
5,reserve,43,,,,,,,,,,,,0.004403454307504386,0.026192568408509427,0.0,0.0,0.9999960094293717,0.0,0.0,0.0,0.999983176420611,2.0,0.5499958802348404
5,reserve,44,,,,,,,,,,,,0.0036699190888256255,0.021829363966362456,0.0,0.0,0.9999994360740925,0.0,0.0,0.0,0.999995786167898,2.0,0.5499991423548217
5,reserve,45,,,,,,,,,,,,0.0030593771537426252,0.01819774653963632,0.0,0.0,0.9999991889468383,1.0,0.0,0.0,0.9999994000051122,2.0,0.5499995855795021
5,reserve,46,,,,,,,,,,,,0.002552014287674403,0.015179857480407994,0.0,0.0,0.9999988718487678,2.0,0.0,0.0,0.9999996871365013,2.0,0.5499995018099824
5,reserve,47,,,,,,,,,,,,0.002130681400634581,0.012673690799459797,0.0,0.0,0.9999952630485697,2.0,0.0,0.0,0.9999995257119408,1.0,0.5499980340762191
5,reserve,48,,,,,,,,,,,,0.0017808110920446195,0.010592596878209942,0.0,0.0,0.999988972564698,2.0,0.0,0.0,0.9999979999605804,1.0,0.5499952890199663
5,reserve,49,,,,,,,,,,,,0.001490173632768165,0.008863831004291235,0.0,0.0,0.9999862185278169,0.0,0.0,0.0,0.9999962046891004,2.0,0.5499939181144918
5,reserve,50,,,,,,,,,,,,0.0012485594113642534,0.007426664502573336,0.0,0.0,0.9999845997335726,0.0,0.0,0.0,0.9999950501769661,2.0,0.549993097419974
5,reserve,51,,,,,,,,,,,,0.0010474999524084055,0.006230725300046776,0.0,0.0,0.9999836009108316,0.0,0.0,0.0,0.9999940860890025,2.0,0.549992553277683
5,reserve,52,,,,,,,,,,,,0.000879992920052599,0.005234362195651944,0.0,0.0,0.9999831450287966,0.0,0.0,0.0,0.99999332950443,2.0,0.5499922574371832
5,reserve,53,,,,,,,,,,,,0.0007402588553213543,0.004403197888295595,0.0,0.0,0.9999831454073032,0.0,0.0,0.0,0.9999927787479683,2.0,0.5499921749751165
5,reserve,54,,,,,,,,,,,,0.0006235325966202624,0.0037088883070908237,0.0,0.0,0.9999835158319348,0.0,0.0,0.0,0.9999924227119646,2.0,0.5499922697395686
5,reserve,55,,,,,,,,,,,,0.0005258866954069475,0.003128072254797142,0.0,0.0,0.9999841752820552,0.0,0.0,0.0,0.9999922451696018,2.0,0.5499925068882624
5,reserve,56,,,,,,,,,,,,0.00044408365223013493,0.002641492480191231,0.0,0.0,0.9999850501515365,0.0,0.0,0.0,0.9999922269246871,2.0,0.5499928540993178
5,reserve,57,,,,,,,,,,,,0.0003754532491032327,0.00223326602812121,0.0,0.0,0.9999860752628599,0.0,0.0,0.0,0.9999923470504962,2.0,0.5499932821627184
5,reserve,58,,,,,,,,,,,,0.00031779127088782887,0.0018902818153855268,0.0,0.0,0.999987194245392,0.0,0.0,0.0,0.9999925837621992,2.0,0.5499937652624867
5,reserve,59,,,,,,,,,,,,0.00026927619714229206,0.0016017050982936154,0.0,0.0,0.9999883595236846,0.0,0.0,0.0,0.9999929151431672,2.0,0.5499942810809489
5,reserve,60,,,,,,,,,,,,0.00022840084481795474,0.001358570870659515,0.0,0.0,0.9999895320270337,0.0,0.0,0.0,0.9999933197961679,2.0,0.5499948107802386
5,reserve,61,,,,,,,,,,,,0.000193916364683869,0.001153450744079656,0.0,0.0,0.9999906806829717,0.0,0.0,0.0,0.9999937774249755,2.0,0.549995338886935
5,reserve,62,,,,,,,,,,,,0.0001647863966013376,0.0009801802549459068,0.0,0.0,0.999991781744406,0.0,0.0,0.0,0.9999942693281214,2.0,0.5499958530969806
5,reserve,63,,,,,,,,,,,,0.00014014955090161136,0.0008336356966748595,0.0,0.0,0.9999928179987939,0.0,0.0,0.0,0.9999947787836136,2.0,0.5499963440170597
5,reserve,64,,,,,,,,,,,,0.00011928869838320351,0.0007095514508778615,0.0,0.0,0.9999937779078777,0.0,0.0,0.0,0.9999952913105463,2.0,0.549996804859733
5,reserve,65,,,,,,,,,,,,0.00010160582004318624,0.0006043703888668552,0.0,0.0,0.9999946547240006,0.0,0.0,0.0,0.9999957948042807,2.0,0.5499972311102423
5,reserve,66,,,,,,,,,,,,8.660139314141269e-05,0.0005151212561154551,0.0,0.0,0.9999954456235297,0.0,0.0,0.0,0.9999962795522358,2.0,0.5499976201822473
5,reserve,67,,,,,,,,,,,,7.385747752245049e-05,0.0004393180665437858,0.0,0.0,0.9999961508900946,0.0,0.0,0.0,0.9999967381458632,2.0,0.5499979710779174
5,reserve,68,,,,,,,,,,,,6.30238206157849e-05,0.00037487745246529475,0.0,0.0,0.9999967731716277,0.0,0.0,0.0,0.9999971653101731,2.0,0.549998284065177
5,reserve,69,,,,,,,,,,,,5.380642623432201e-05,0.0003200506696658829,0.0,0.0,0.9999973168260974,0.0,0.0,0.0,0.9999975576743001,2.0,0.549998560381584
5,reserve,70,,,,,,,,,,,,4.595813581709584e-05,0.0002733675728769104,0.0,0.0,0.9999977873630966,0.0,0.0,0.0,0.9999979135063067,2.0,0.5499988019711847
5,reserve,71,,,,,,,,,,,,3.927085506985109e-05,0.00023359037838198562,0.0,0.0,0.999998190981718,0.0,0.0,0.0,0.9999982324337424,2.0,0.5499990112577486
5,reserve,72,,,,,,,,,,,,3.3569127525061606e-05,0.00019967543835204817,0.0,0.0,0.999998534200184,0.0,0.0,0.0,0.9999985151672884,2.0,0.5499991909551669
5,reserve,73,,,,,,,,,,,,2.870481218729004e-05,0.00017074158248620833,0.0,0.0,0.9999988235691062,0.0,0.0,0.0,0.9999987632407109,2.0,0.5499993439137492
5,reserve,74,,,,,,,,,,,,2.4552667575491646e-05,0.00014604385107084837,0.0,0.0,0.9999990654585452,0.0,0.0,0.0,0.9999989787766588,2.0,0.5499994729999169
5,reserve,75,,,,,,,,,,,,2.1006681085305764e-05,0.0001249516613411718,0.0,0.0,0.9999992659077357,0.0,0.0,0.0,0.9999991642836077,2.0,0.5499995810056354
5,reserve,76,,,,,,,,,,,,1.7977012268601415e-05,0.00010693062553720772,0.0,0.0,0.9999994305266388,0.0,0.0,0.0,0.9999993224859075,2.0,0.5499996705835417
5,reserve,77,,,,,,,,,,,,1.538744270663268e-05,9.152738227319382e-05,0.0,0.0,0.9999995644390588,0.0,0.0,0.0,0.9999994561870346,2.0,0.5499997442036787
5,reserve,78,,,,,,,,,,,,1.3173244686680555e-05,7.835691902829405e-05,0.0,0.0,0.9999996722578502,0.0,0.0,0.0,0.9999995681635049,2.0,0.5499998041276658
5,reserve,79,,,,,,,,,,,,1.1279396758759275e-05,6.70919579447067e-05,0.0,0.0,0.9999997580843326,0.0,0.0,0.0,0.9999996610865037,2.0,0.5499998523967087
5,reserve,80,,,,,,,,,,,,9.659087149708911e-06,5.7454053855253504e-05,0.0,0.0,0.9999998255249434,0.0,0.0,0.0,0.9999997374674244,2.0,0.549999890830091
